Store_ID,State,Demand_Score,Children_%,Working_%,Elder_%,Major_Occupation,Literacy_Rate,Product_Type,Weekly_Units_Sold,Competitors,Festival_Impact,Weather_Type,Weather_Impact,Discount_Percent,Discount_Impact,Adjusted_Weekly_Units_Sold
T202,Texas,0.72,21.83,61.25,16.92,Healthcare,82.15,Home_Essentials,450,3,0.0,Rain,0.0,10,0.15,518
T202,Texas,0.72,21.83,61.25,16.92,Healthcare,82.15,Cleaning_Materials,235,3,0.0,Cloudy,0.0,0,0.0,235
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Toys,488,7,0.4,Heatwave,0.02,0,0.0,697
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Electronics,443,7,0.2,Sunny,0.0,0,0.0,532
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Groceries,224,7,0.1,Sunny,0.05,10,0.15,298
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Clothes_Warm,72,7,0.0,Snow,0.0,20,0.3,94
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Clothes_Cold,262,7,0.0,Heatwave,0.0,5,0.07,280
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Books,454,7,0.15,Sunny,0.0,5,0.07,559
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Home_Essentials,284,7,0.0,Rain,0.0,20,0.3,369
T203,Texas,0.62,18.47,64.23,17.3,Education,93.64,Cleaning_Materials,62,7,0.0,Heatwave,0.0,0,0.0,62
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Toys,330,2,0.4,Rain,0.0,0,0.0,462
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Electronics,143,2,0.2,Rain,0.1,10,0.15,217
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Groceries,250,2,0.1,Sunny,0.05,10,0.15,332
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Clothes_Warm,70,2,0.0,Heatwave,0.0,10,0.15,80
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Clothes_Cold,389,2,0.0,Cloudy,0.0,0,0.0,389
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Books,260,2,0.15,Sunny,0.0,0,0.0,299
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Home_Essentials,189,2,0.0,Sunny,0.0,0,0.0,189
T204,Texas,0.67,14.18,76.53,9.3,Retail,88.93,Cleaning_Materials,342,2,0.0,Heatwave,0.0,0,0.0,342
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Toys,90,1,0.4,Heatwave,0.02,0,0.0,129
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Electronics,404,1,0.2,Rain,0.1,10,0.15,613
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Groceries,352,1,0.1,Heatwave,0.0,0,0.0,387
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Clothes_Warm,195,1,0.0,Rain,0.0,10,0.15,224
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Clothes_Cold,305,1,0.0,Sunny,0.0,0,0.0,305
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Books,276,1,0.15,Snow,0.0,5,0.07,340
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Home_Essentials,285,1,0.0,Cloudy,0.0,0,0.0,285
T205,Texas,0.62,15.4,67.03,17.57,Healthcare,84.01,Cleaning_Materials,410,1,0.0,Sunny,0.0,0,0.0,410
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Toys,80,8,0.4,Heatwave,0.02,0,0.0,114
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Electronics,435,8,0.2,Cloudy,0.0,20,0.3,679
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Groceries,65,8,0.1,Snow,0.0,10,0.15,82
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Clothes_Warm,186,8,0.0,Snow,0.0,0,0.0,186
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Clothes_Cold,378,8,0.0,Rain,0.0,0,0.0,378
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Books,215,8,0.15,Cloudy,0.0,20,0.3,321
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Home_Essentials,359,8,0.0,Rain,0.0,0,0.0,359
T206,Texas,0.62,21.51,66.32,12.17,Mining,93.02,Cleaning_Materials,489,8,0.0,Sunny,0.0,0,0.0,489
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Toys,442,10,0.4,Cloudy,0.0,5,0.07,662
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Electronics,265,10,0.2,Sunny,0.0,20,0.3,413
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Groceries,313,10,0.1,Rain,0.1,0,0.0,379
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Clothes_Warm,312,10,0.0,Cloudy,0.0,0,0.0,312
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Clothes_Cold,341,10,0.0,Rain,0.0,20,0.3,443
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Books,323,10,0.15,Cloudy,0.0,0,0.0,371
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Home_Essentials,52,10,0.0,Rain,0.0,0,0.0,52
T207,Texas,0.84,21.94,62.52,15.54,Healthcare,71.01,Cleaning_Materials,77,10,0.0,Snow,0.0,5,0.07,82
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Toys,114,5,0.4,Rain,0.0,10,0.15,184
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Electronics,405,5,0.2,Snow,0.1,0,0.0,535
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Groceries,70,5,0.1,Rain,0.1,20,0.3,110
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Clothes_Warm,301,5,0.0,Cloudy,0.0,5,0.07,322
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Clothes_Cold,284,5,0.0,Cloudy,0.0,0,0.0,284
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Books,276,5,0.15,Cloudy,0.0,20,0.3,413
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Home_Essentials,62,5,0.0,Heatwave,0.0,0,0.0,62
T208,Texas,0.96,10.78,74.4,14.82,Education,83.11,Cleaning_Materials,362,5,0.0,Sunny,0.0,0,0.0,362
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Toys,123,3,0.4,Cloudy,0.0,5,0.07,184
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Electronics,95,3,0.2,Snow,0.1,0,0.0,125
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Groceries,62,3,0.1,Cloudy,0.0,0,0.0,68
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Clothes_Warm,214,3,0.0,Heatwave,0.0,0,0.0,214
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Clothes_Cold,151,3,0.0,Snow,0.0,0,0.0,151
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Books,329,3,0.15,Heatwave,0.0,10,0.15,435
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Home_Essentials,307,3,0.0,Snow,0.0,5,0.07,328
T209,Texas,0.9,21.73,64.83,13.44,Tech,72.8,Cleaning_Materials,386,3,0.0,Rain,0.0,20,0.3,502
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Toys,66,4,0.4,Sunny,0.0,0,0.0,92
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Electronics,317,4,0.2,Sunny,0.0,0,0.0,380
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Groceries,231,4,0.1,Heatwave,0.0,0,0.0,254
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Clothes_Warm,421,4,0.0,Sunny,0.0,0,0.0,421
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Clothes_Cold,73,4,0.0,Heatwave,0.0,0,0.0,73
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Books,78,4,0.15,Heatwave,0.0,10,0.15,103
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Home_Essentials,220,4,0.0,Heatwave,0.0,20,0.3,286
T210,Texas,0.65,16.2,70.87,12.93,Healthcare,81.32,Cleaning_Materials,458,4,0.0,Sunny,0.0,20,0.3,595
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Toys,205,3,0.4,Heatwave,0.02,0,0.0,293
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Electronics,321,3,0.2,Sunny,0.0,10,0.15,443
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Groceries,224,3,0.1,Heatwave,0.0,0,0.0,246
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Clothes_Warm,153,3,0.0,Cloudy,0.0,0,0.0,153
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Clothes_Cold,141,3,0.0,Heatwave,0.0,10,0.15,162
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Books,235,3,0.15,Snow,0.0,5,0.07,289
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Home_Essentials,332,3,0.0,Heatwave,0.0,0,0.0,332
T211,Texas,0.96,17.79,67.44,14.78,Agriculture,78.73,Cleaning_Materials,230,3,0.0,Rain,0.0,0,0.0,230
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Toys,440,0,0.4,Heatwave,0.02,0,0.0,628
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Electronics,273,0,0.2,Snow,0.1,10,0.15,414
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Groceries,202,0,0.1,Snow,0.0,0,0.0,222
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Clothes_Warm,82,0,0.0,Sunny,0.0,20,0.3,107
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Clothes_Cold,104,0,0.0,Cloudy,0.0,0,0.0,104
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Books,491,0,0.15,Heatwave,0.0,0,0.0,565
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Home_Essentials,56,0,0.0,Sunny,0.0,0,0.0,56
T212,Texas,0.63,15.74,72.58,11.68,Agriculture,75.09,Cleaning_Materials,293,0,0.0,Cloudy,0.0,5,0.07,314
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Toys,184,3,0.4,Heatwave,0.02,0,0.0,263
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Electronics,277,3,0.2,Rain,0.1,10,0.15,420
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Groceries,160,3,0.1,Heatwave,0.0,10,0.15,202
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Clothes_Warm,356,3,0.0,Snow,0.0,20,0.3,463
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Clothes_Cold,209,3,0.0,Snow,0.0,10,0.15,240
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Books,380,3,0.15,Rain,0.2,10,0.15,603
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Home_Essentials,313,3,0.0,Sunny,0.0,5,0.07,335
T213,Texas,0.84,18.56,67.76,13.68,Tech,88.56,Cleaning_Materials,274,3,0.0,Cloudy,0.0,10,0.15,315
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Toys,153,9,0.4,Heatwave,0.02,0,0.0,218
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Electronics,244,9,0.2,Snow,0.1,0,0.0,322
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Groceries,462,9,0.1,Sunny,0.05,0,0.0,534
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Clothes_Warm,206,9,0.0,Rain,0.0,0,0.0,206
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Clothes_Cold,147,9,0.0,Snow,0.0,0,0.0,147
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Books,275,9,0.15,Rain,0.2,20,0.3,493
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Home_Essentials,461,9,0.0,Heatwave,0.0,0,0.0,461
T214,Texas,0.82,14.37,75.56,10.07,Manufacturing,74.27,Cleaning_Materials,254,9,0.0,Cloudy,0.0,0,0.0,254
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Toys,442,1,0.4,Snow,0.05,5,0.07,695
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Electronics,168,1,0.2,Snow,0.1,0,0.0,222
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Groceries,182,1,0.1,Heatwave,0.0,0,0.0,200
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Clothes_Warm,361,1,0.0,Sunny,0.0,0,0.0,361
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Clothes_Cold,145,1,0.0,Cloudy,0.0,0,0.0,145
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Books,483,1,0.15,Snow,0.0,0,0.0,555
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Home_Essentials,380,1,0.0,Cloudy,0.0,10,0.15,437
T215,Texas,0.88,17.11,74.31,8.58,Retail,96.82,Cleaning_Materials,192,1,0.0,Snow,0.0,10,0.15,221
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Toys,248,6,0.4,Cloudy,0.0,0,0.0,347
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Electronics,411,6,0.2,Rain,0.1,0,0.0,543
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Groceries,490,6,0.1,Snow,0.0,0,0.0,539
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Clothes_Warm,75,6,0.0,Cloudy,0.0,10,0.15,86
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Clothes_Cold,74,6,0.0,Sunny,0.0,0,0.0,74
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Books,443,6,0.15,Rain,0.2,0,0.0,611
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Home_Essentials,350,6,0.0,Rain,0.0,10,0.15,402
T216,Texas,0.81,21.65,68.3,10.05,Manufacturing,90.32,Cleaning_Materials,388,6,0.0,Sunny,0.0,0,0.0,388
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Toys,461,9,0.4,Cloudy,0.0,0,0.0,645
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Electronics,370,9,0.2,Heatwave,0.0,0,0.0,444
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Groceries,98,9,0.1,Sunny,0.05,20,0.3,147
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Clothes_Warm,224,9,0.0,Cloudy,0.0,10,0.15,258
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Clothes_Cold,101,9,0.0,Sunny,0.0,10,0.15,116
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Books,151,9,0.15,Sunny,0.0,0,0.0,174
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Home_Essentials,265,9,0.0,Snow,0.0,5,0.07,284
T217,Texas,0.65,22.17,63.47,14.36,Healthcare,80.87,Cleaning_Materials,487,9,0.0,Cloudy,0.0,20,0.3,633
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Toys,290,6,0.4,Heatwave,0.02,20,0.3,538
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Electronics,419,6,0.2,Snow,0.1,0,0.0,553
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Groceries,54,6,0.1,Sunny,0.05,10,0.15,72
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Clothes_Warm,133,6,0.0,Sunny,0.0,0,0.0,133
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Clothes_Cold,357,6,0.0,Sunny,0.0,0,0.0,357
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Books,410,6,0.15,Cloudy,0.0,5,0.07,505
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Home_Essentials,297,6,0.0,Cloudy,0.0,0,0.0,297
T218,Texas,0.77,23.35,61.57,15.08,Agriculture,71.74,Cleaning_Materials,103,6,0.0,Snow,0.0,20,0.3,134
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Toys,171,6,0.4,Heatwave,0.02,0,0.0,244
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Electronics,326,6,0.2,Snow,0.1,5,0.07,460
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Groceries,95,6,0.1,Rain,0.1,20,0.3,149
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Clothes_Warm,439,6,0.0,Sunny,0.0,20,0.3,571
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Clothes_Cold,343,6,0.0,Sunny,0.0,0,0.0,343
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Books,111,6,0.15,Sunny,0.0,0,0.0,128
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Home_Essentials,135,6,0.0,Snow,0.0,5,0.07,144
T219,Texas,0.75,14.53,69.86,15.61,Manufacturing,79.92,Cleaning_Materials,495,6,0.0,Snow,0.0,0,0.0,495
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Toys,55,2,0.4,Sunny,0.0,20,0.3,100
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Electronics,142,2,0.2,Snow,0.1,20,0.3,244
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Groceries,57,2,0.1,Cloudy,0.0,0,0.0,63
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Clothes_Warm,477,2,0.0,Cloudy,0.0,0,0.0,477
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Clothes_Cold,284,2,0.0,Snow,0.0,0,0.0,284
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Books,157,2,0.15,Sunny,0.0,20,0.3,235
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Home_Essentials,210,2,0.0,Snow,0.0,0,0.0,210
T220,Texas,0.77,18.2,69.47,12.33,Agriculture,71.23,Cleaning_Materials,258,2,0.0,Snow,0.0,0,0.0,258
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Toys,119,0,0.4,Snow,0.05,0,0.0,175
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Electronics,218,0,0.2,Rain,0.1,5,0.07,308
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Groceries,321,0,0.1,Cloudy,0.0,0,0.0,353
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Clothes_Warm,117,0,0.0,Heatwave,0.0,0,0.0,117
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Clothes_Cold,404,0,0.0,Heatwave,0.0,20,0.3,525
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Books,301,0,0.15,Rain,0.2,20,0.3,540
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Home_Essentials,97,0,0.0,Snow,0.0,10,0.15,112
T221,Texas,0.96,21.9,61.57,16.54,Healthcare,76.78,Cleaning_Materials,233,0,0.0,Rain,0.0,0,0.0,233
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Toys,138,1,0.4,Rain,0.0,0,0.0,193
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Electronics,323,1,0.2,Sunny,0.0,5,0.07,415
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Groceries,68,1,0.1,Cloudy,0.0,0,0.0,75
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Clothes_Warm,360,1,0.0,Heatwave,0.0,20,0.3,468
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Clothes_Cold,407,1,0.0,Snow,0.0,5,0.07,435
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Books,423,1,0.15,Heatwave,0.0,0,0.0,486
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Home_Essentials,203,1,0.0,Heatwave,0.0,20,0.3,264
T222,Texas,0.86,24.72,61.59,13.7,Retail,77.27,Cleaning_Materials,439,1,0.0,Cloudy,0.0,20,0.3,571
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Toys,156,6,0.4,Heatwave,0.02,0,0.0,223
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Electronics,348,6,0.2,Heatwave,0.0,5,0.07,447
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Groceries,294,6,0.1,Rain,0.1,0,0.0,356
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Clothes_Warm,385,6,0.0,Cloudy,0.0,0,0.0,385
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Clothes_Cold,499,6,0.0,Sunny,0.0,0,0.0,499
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Books,467,6,0.15,Snow,0.0,5,0.07,575
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Home_Essentials,296,6,0.0,Heatwave,0.0,20,0.3,385
T223,Texas,0.67,21.89,61.03,17.08,Retail,96.42,Cleaning_Materials,57,6,0.0,Snow,0.0,5,0.07,61
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Toys,370,2,0.4,Sunny,0.0,0,0.0,518
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Electronics,476,2,0.2,Snow,0.1,5,0.07,672
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Groceries,88,2,0.1,Sunny,0.05,0,0.0,102
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Clothes_Warm,130,2,0.0,Rain,0.0,10,0.15,150
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Clothes_Cold,236,2,0.0,Heatwave,0.0,0,0.0,236
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Books,133,2,0.15,Sunny,0.0,0,0.0,153
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Home_Essentials,137,2,0.0,Snow,0.0,0,0.0,137
T224,Texas,0.66,17.15,67.66,15.18,Agriculture,76.93,Cleaning_Materials,291,2,0.0,Heatwave,0.0,10,0.15,335
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Toys,150,8,0.4,Rain,0.0,0,0.0,210
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Electronics,205,8,0.2,Heatwave,0.0,10,0.15,283
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Groceries,475,8,0.1,Sunny,0.05,0,0.0,549
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Clothes_Warm,304,8,0.0,Rain,0.0,0,0.0,304
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Clothes_Cold,220,8,0.0,Snow,0.0,0,0.0,220
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Books,265,8,0.15,Rain,0.2,20,0.3,475
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Home_Essentials,219,8,0.0,Rain,0.0,20,0.3,285
T225,Texas,0.89,17.48,74.4,8.12,Retail,70.25,Cleaning_Materials,301,8,0.0,Cloudy,0.0,0,0.0,301
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Toys,204,0,0.4,Rain,0.0,0,0.0,286
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Electronics,426,0,0.2,Rain,0.1,0,0.0,562
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Groceries,398,0,0.1,Heatwave,0.0,5,0.07,468
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Clothes_Warm,413,0,0.0,Snow,0.0,0,0.0,413
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Clothes_Cold,190,0,0.0,Heatwave,0.0,20,0.3,247
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Books,222,0,0.15,Heatwave,0.0,20,0.3,332
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Home_Essentials,59,0,0.0,Sunny,0.0,0,0.0,59
T226,Texas,0.67,17.72,66.2,16.08,Manufacturing,77.11,Cleaning_Materials,277,0,0.0,Heatwave,0.0,0,0.0,277
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Toys,209,3,0.4,Cloudy,0.0,10,0.15,336
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Electronics,138,3,0.2,Cloudy,0.0,10,0.15,190
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Groceries,142,3,0.1,Sunny,0.05,0,0.0,164
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Clothes_Warm,376,3,0.0,Snow,0.0,0,0.0,376
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Clothes_Cold,290,3,0.0,Snow,0.0,0,0.0,290
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Books,372,3,0.15,Heatwave,0.0,0,0.0,428
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Home_Essentials,453,3,0.0,Heatwave,0.0,0,0.0,453
T227,Texas,0.71,15.97,66.84,17.2,Education,97.81,Cleaning_Materials,166,3,0.0,Heatwave,0.0,0,0.0,166
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Toys,66,1,0.4,Snow,0.05,5,0.07,104
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Electronics,323,1,0.2,Rain,0.1,0,0.0,426
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Groceries,222,1,0.1,Cloudy,0.0,0,0.0,244
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Clothes_Warm,165,1,0.0,Rain,0.0,0,0.0,165
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Clothes_Cold,398,1,0.0,Rain,0.0,10,0.15,458
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Books,230,1,0.15,Snow,0.0,10,0.15,304
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Home_Essentials,140,1,0.0,Rain,0.0,0,0.0,140
T228,Texas,0.61,10.87,76.69,12.44,Retail,77.72,Cleaning_Materials,131,1,0.0,Sunny,0.0,0,0.0,131
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Toys,165,2,0.4,Heatwave,0.02,20,0.3,306
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Electronics,392,2,0.2,Sunny,0.0,0,0.0,470
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Groceries,315,2,0.1,Cloudy,0.0,0,0.0,346
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Clothes_Warm,364,2,0.0,Heatwave,0.0,0,0.0,364
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Clothes_Cold,252,2,0.0,Rain,0.0,0,0.0,252
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Books,90,2,0.15,Cloudy,0.0,0,0.0,103
T229,Texas,0.84,13.61,76.48,9.92,Manufacturing,95.71,Home_Essentials,154,2,0.0,Heatwave,0.0,20,0.3,200
